,Compound,Positive,Negative,Neutral
7094,0.0,0.0,0.0,1.0
7095,0.4019,0.137,0.0,0.863
7096,0.5994,0.495,0.0,0.505
7097,-0.2905,0.0,0.42,0.58
7098,0.4144,0.107,0.0,0.893
7099,0.0516,0.122,0.112,0.765
7100,0.0,0.0,0.0,1.0
7101,0.0,0.0,0.0,0.0
7102,0.0,0.0,0.0,0.0
7103,0.0,0.0,0.0,1.0
7104,0.4019,1.0,0.0,0.0
7105,0.0,0.0,0.0,1.0
7106,0.6249,0.338,0.0,0.662
7107,0.6588,0.329,0.0,0.671
7108,0.0,0.0,0.0,1.0
7109,0.0,0.0,0.0,1.0
7110,0.0,0.0,0.0,1.0
7111,0.6808,0.483,0.0,0.517
7112,0.4404,0.132,0.0,0.868
7113,0.8553,0.573,0.0,0.427
7114,0.4019,0.231,0.0,0.769
7115,0.3182,0.087,0.0,0.913
7116,0.4576,0.75,0.0,0.25
7117,0.5106,0.148,0.0,0.852
7118,0.9136,0.578,0.0,0.422
7119,0.4019,0.73,0.0,0.27
7120,0.7269,0.392,0.0,0.608
7121,-0.2755,0.0,0.131,0.869
7122,0.0,0.0,0.0,1.0
7123,0.4588,0.5,0.0,0.5
7124,-0.4588,0.231,0.346,0.423
7125,0.296,1.0,0.0,0.0
7126,0.128,0.238,0.203,0.559
7127,0.2382,0.103,0.0,0.897
7128,0.0,0.0,0.0,1.0
7129,0.0,0.0,0.0,1.0
7130,0.0,0.0,0.0,0.0
7131,0.0,0.0,0.0,0.0
7132,0.0,0.0,0.0,0.0
7133,-0.4497,0.178,0.289,0.533
7134,0.6249,1.0,0.0,0.0
7135,0.1779,0.064,0.0,0.936
7136,0.296,0.115,0.06,0.826
7137,0.4019,1.0,0.0,0.0
7138,-0.34,0.113,0.153,0.734
7139,0.5423,0.138,0.057,0.805
7140,0.3818,0.191,0.104,0.705
7141,0.1779,0.125,0.097,0.778
7142,-0.6361,0.0,0.206,0.794
7143,0.4215,1.0,0.0,0.0
7144,0.8402,0.409,0.0,0.591
7145,0.0,0.0,0.0,1.0
7146,0.5848,0.146,0.0,0.854
7147,0.7876,0.42,0.0,0.58
7148,0.0,0.0,0.0,1.0
7149,0.4588,1.0,0.0,0.0
7150,0.0,0.0,0.0,1.0
7151,0.0,0.0,0.0,1.0
7152,0.0,0.0,0.0,1.0
7153,0.4019,1.0,0.0,0.0
7154,0.5106,0.268,0.0,0.732
7155,0.4019,1.0,0.0,0.0
7156,-0.3802,0.0,0.139,0.861
7157,-0.3182,0.0,0.126,0.874
7158,0.0,0.0,0.0,1.0
7159,0.3818,0.722,0.0,0.278
7160,0.6908,0.242,0.0,0.758
7161,0.0,0.0,0.0,1.0
7162,0.6696,0.529,0.0,0.471
7163,-0.296,0.0,0.306,0.694
7164,-0.0974,0.117,0.144,0.739
7165,0.2144,0.066,0.0,0.934
7166,0.3182,0.697,0.0,0.303
7167,0.0636,0.105,0.091,0.804
7168,-0.3182,0.0,0.315,0.685
7169,0.0,0.133,0.133,0.735
7170,0.3612,0.385,0.0,0.615
7171,0.0,0.0,0.0,1.0
7172,0.3612,0.385,0.0,0.615
7173,-0.5994,0.0,0.206,0.794
7174,0.0,0.0,0.0,1.0
7175,0.4404,0.592,0.0,0.408
7176,0.0,0.0,0.0,1.0
7177,0.0,0.0,0.0,1.0
7178,0.0,0.0,0.0,1.0
7179,-0.0994,0.075,0.086,0.839
7180,0.8618,0.39,0.0,0.61
7181,0.3818,0.094,0.0,0.906
7182,0.4404,0.093,0.038,0.87
7183,0.5413,0.322,0.156,0.522
7184,0.0,0.0,0.0,0.0
7185,0.0,0.0,0.0,1.0
7186,0.3182,1.0,0.0,0.0
7187,0.0,0.0,0.0,1.0
7188,0.0,0.0,0.0,1.0
7189,-0.5267,0.1,0.285,0.615
7190,-0.3736,0.0,0.204,0.796
7191,-0.0516,0.0,0.375,0.625
7192,0.4588,0.212,0.08,0.708
7193,0.7506,0.348,0.0,0.652
7194,-0.4767,0.0,0.204,0.796
7195,0.6486,1.0,0.0,0.0
7196,0.0772,0.394,0.0,0.606
7197,0.9201,0.354,0.057,0.59
7198,0.2732,0.123,0.0,0.877
7199,-0.3612,0.0,0.077,0.923
7200,-0.5267,0.0,0.121,0.879
7201,-0.6455,0.133,0.253,0.615
7202,0.0,0.0,0.0,1.0
7203,0.735,0.179,0.095,0.726
7204,0.0,0.0,0.0,1.0
7205,0.0772,0.078,0.068,0.853
7206,0.8393,0.322,0.0,0.678
7207,0.0,0.0,0.0,1.0
7208,-0.34,0.276,0.418,0.306
7209,0.0,0.0,0.0,1.0
7210,0.8897,0.242,0.0,0.758
7211,0.8881,0.377,0.0,0.623
7212,-0.4389,0.169,0.268,0.563
7213,-0.296,0.0,0.099,0.901
7214,0.296,1.0,0.0,0.0
7215,0.8976,0.287,0.052,0.66
7216,0.4728,0.339,0.0,0.661
7217,0.0,0.0,0.0,1.0
7218,0.6486,0.346,0.0,0.654
7219,0.6249,0.56,0.0,0.44
7220,0.9166,0.359,0.084,0.557
7221,0.0,0.0,0.0,1.0
7222,0.4019,1.0,0.0,0.0
7223,0.0,0.0,0.0,0.0
7224,-0.5994,0.0,0.302,0.698
7225,0.0,0.0,0.0,1.0
7226,0.0,0.0,0.0,1.0
7227,0.0,0.0,0.0,1.0
7228,-0.4215,0.0,0.318,0.682
7229,0.0,0.0,0.0,1.0
7230,-0.296,0.0,0.078,0.922
7231,0.8902,0.623,0.0,0.377
7232,0.6588,0.687,0.0,0.313
7233,0.802,0.265,0.0,0.735
7234,0.0,0.0,0.0,1.0
7235,0.5106,0.148,0.0,0.852
7236,-0.6369,0.0,0.51,0.49
7237,0.0,0.0,0.0,1.0
7238,0.0,0.0,0.0,1.0
7239,0.0,0.0,0.0,1.0
7240,0.4404,0.109,0.0,0.891
7241,0.5106,0.18,0.0,0.82
7242,0.0,0.0,0.0,1.0
7243,-0.296,0.0,0.615,0.385
7244,0.4926,0.347,0.0,0.653
7245,0.0,0.0,0.0,1.0
7246,0.9688,0.462,0.0,0.538
7247,0.9682,0.42,0.0,0.58
7248,0.2382,0.065,0.0,0.935
7249,0.5859,0.655,0.0,0.345
7250,0.2023,0.184,0.0,0.816
7251,0.0,0.0,0.0,1.0
7252,0.0,0.0,0.0,1.0
7253,0.0,0.0,0.0,1.0
7254,0.0,0.0,0.0,1.0
7255,0.0,0.0,0.0,1.0
7256,0.4588,0.375,0.0,0.625
7257,0.0,0.0,0.0,1.0
7258,0.0,0.0,0.0,1.0
7259,0.0,0.0,0.0,1.0
7260,0.0,0.0,0.0,1.0
7261,0.6249,1.0,0.0,0.0
7262,0.8779,0.224,0.0,0.776
7263,0.0,0.0,0.0,1.0
7264,-0.0772,0.0,0.157,0.843
7265,0.4019,1.0,0.0,0.0
7266,-0.296,0.0,0.099,0.901
7267,0.0,0.0,0.0,1.0
7268,0.223,0.132,0.088,0.78
7269,-0.8405,0.088,0.393,0.518
7270,-0.128,0.114,0.145,0.741
7271,-0.296,0.0,0.688,0.312
7272,0.296,0.155,0.0,0.845
7273,0.892,0.492,0.0,0.508
7274,0.7717,0.216,0.0,0.784
7275,0.4019,1.0,0.0,0.0
7276,0.0,0.0,0.0,1.0
7277,0.4404,0.744,0.0,0.256
7278,0.0,0.0,0.0,1.0
7279,0.4019,0.252,0.0,0.748
7280,0.0,0.0,0.0,1.0
7281,0.6249,0.272,0.0,0.728
7282,0.0,0.0,0.0,1.0
7283,0.4019,1.0,0.0,0.0
7284,0.5423,0.243,0.0,0.757
7285,-0.4215,0.075,0.132,0.794
7286,0.0,0.0,0.0,1.0
7287,0.0,0.0,0.0,1.0
7288,0.4576,0.599,0.0,0.401
7289,0.0,0.0,0.0,1.0
7290,0.9168,0.431,0.0,0.569
7291,0.0,0.0,0.0,1.0
7292,0.2263,0.241,0.0,0.759
7293,0.0,0.0,0.0,1.0
7294,0.765,0.452,0.0,0.548
7295,0.0,0.0,0.0,1.0
7296,0.7579,0.481,0.0,0.519
7297,0.0,0.0,0.0,1.0
7298,0.0,0.0,0.0,1.0
7299,0.0,0.0,0.0,1.0
7300,0.4215,0.259,0.0,0.741
7301,0.0,0.0,0.0,1.0
7302,0.0,0.0,0.0,1.0
7303,0.4019,1.0,0.0,0.0
7304,0.5859,0.655,0.0,0.345
7305,0.1901,0.137,0.0,0.863
7306,0.5994,0.29,0.0,0.71
7307,0.8176,0.262,0.0,0.738
7308,0.0,0.0,0.0,0.0
7309,0.3802,0.722,0.0,0.278
7310,0.8746,0.44,0.0,0.56
7311,0.0,0.0,0.0,1.0
7312,0.4215,0.123,0.0,0.877
7313,0.0,0.0,0.0,1.0
7314,0.4215,0.483,0.0,0.517
7315,0.4019,1.0,0.0,0.0
7316,0.4019,1.0,0.0,0.0
7317,0.4019,1.0,0.0,0.0
7318,0.8122,0.33,0.0,0.67
7319,0.0,0.0,0.0,1.0
7320,-0.5228,0.123,0.288,0.589
7321,0.0,0.0,0.0,1.0
7322,0.0,0.0,0.0,1.0
7323,0.296,0.167,0.0,0.833
7324,0.0,0.0,0.0,1.0
7325,-0.0516,0.0,0.098,0.902
7326,0.5093,0.23,0.0,0.77
7327,-0.3597,0.0,0.294,0.706
7328,-0.296,0.0,1.0,0.0
7329,0.7579,0.333,0.0,0.667
7330,0.0,0.0,0.0,1.0
7331,0.7906,0.212,0.0,0.788
7332,-0.1027,0.154,0.207,0.639
7333,0.5574,0.133,0.0,0.867
7334,0.4019,0.73,0.0,0.27
7335,0.4019,1.0,0.0,0.0
7336,0.8462,0.26,0.0,0.74
7337,0.0,0.0,0.0,1.0
7338,0.0,0.0,0.0,0.0
7339,-0.5927,0.0,0.278,0.722
7340,0.2023,0.265,0.0,0.735
7341,0.0,0.0,0.0,1.0
7342,0.0,0.0,0.0,1.0
7343,0.0,0.0,0.0,1.0
7344,0.0,0.0,0.0,0.0
7345,0.0,0.0,0.0,1.0
7346,0.4019,1.0,0.0,0.0
7347,0.0,0.0,0.0,1.0
7348,0.0,0.0,0.0,0.0
7349,0.0,0.0,0.0,1.0
7350,0.2144,0.171,0.0,0.829
7351,0.0,0.0,0.0,1.0
7352,0.6249,0.672,0.0,0.328
7353,0.4404,0.744,0.0,0.256
7354,0.0,0.0,0.0,1.0
7355,0.0,0.0,0.0,1.0
7356,0.2023,0.228,0.215,0.557
7357,0.0,0.0,0.0,1.0
7358,0.0,0.0,0.0,1.0
7359,0.636,0.257,0.0,0.743
7360,0.0,0.0,0.0,1.0
7361,0.4019,1.0,0.0,0.0
7362,0.0,0.0,0.0,1.0
7363,0.6588,1.0,0.0,0.0
7364,0.3612,0.116,0.0,0.884
7365,0.6124,0.135,0.0,0.865
7366,0.296,0.268,0.0,0.732
7367,0.9055,0.693,0.0,0.307
7368,0.4588,1.0,0.0,0.0
7369,0.1307,0.175,0.16,0.665
7370,0.0,0.0,0.0,1.0
7371,0.0,0.0,0.0,1.0
7372,0.7938,0.263,0.083,0.654
7373,0.6486,0.181,0.0,0.819
7374,0.6808,0.286,0.0,0.714
7375,0.296,1.0,0.0,0.0
7376,-0.6953,0.0,0.343,0.657
7377,0.4404,0.592,0.0,0.408
7378,0.4404,0.293,0.0,0.707
7379,0.4404,0.492,0.0,0.508
7380,-0.0772,0.0,1.0,0.0
7381,0.0,0.0,0.0,0.0
7382,0.0,0.0,0.0,1.0
7383,0.6369,0.677,0.0,0.323
7384,0.0,0.0,0.0,1.0
7385,0.0,0.0,0.0,1.0
7386,0.3182,0.697,0.0,0.303
7387,-0.1779,0.0,0.086,0.914
7388,0.9501,0.497,0.0,0.503
7389,-0.2023,0.389,0.611,0.0
7390,0.4019,0.278,0.0,0.722
7391,0.8796,0.27,0.086,0.643
7392,0.3182,0.204,0.0,0.796
7393,0.0,0.0,0.0,1.0
7394,0.0,0.0,0.0,1.0
7395,0.0,0.0,0.0,1.0
7396,0.0,0.0,0.0,1.0
7397,0.936,0.323,0.0,0.677
7398,0.6239,0.405,0.0,0.595
7399,0.4019,1.0,0.0,0.0
7400,-0.5106,0.039,0.13,0.831
7401,0.1779,0.108,0.074,0.818
7402,0.4404,0.744,0.0,0.256
7403,0.0,0.0,0.0,1.0
7404,0.4019,0.153,0.0,0.847
7405,0.6486,0.296,0.0,0.704
7406,0.0,0.156,0.156,0.688
7407,0.4019,0.083,0.0,0.917
7408,0.0,0.0,0.0,1.0
7409,0.8265,0.222,0.0,0.778
7410,0.4215,0.737,0.0,0.263
7411,0.0,0.0,0.0,1.0
7412,0.9201,0.413,0.0,0.587
7413,0.4404,0.492,0.0,0.508
7414,0.0,0.0,0.0,1.0
7415,0.5023,0.2,0.0,0.8
7416,0.5719,0.32,0.0,0.68
7417,0.3182,0.182,0.088,0.73
7418,-0.0258,0.142,0.147,0.711
7419,0.4404,0.367,0.0,0.633
7420,0.4019,1.0,0.0,0.0
7421,0.0,0.0,0.0,1.0
7422,0.1531,0.138,0.0,0.862
7423,0.0,0.0,0.0,1.0
7424,0.4019,0.73,0.0,0.27
7425,0.7906,0.257,0.0,0.743
7426,0.1027,0.165,0.139,0.696
7427,0.8858,0.722,0.0,0.278
7428,0.4019,0.137,0.0,0.863
7429,0.0,0.0,0.0,1.0
7430,0.7351,0.383,0.0,0.617
7431,0.3182,0.277,0.0,0.723
7432,0.6249,0.56,0.0,0.44
7433,0.3182,0.434,0.0,0.566
7434,0.5499,0.151,0.0,0.849
7435,0.6908,0.263,0.0,0.737
7436,0.7645,0.375,0.0,0.625
7437,0.6369,0.412,0.0,0.588
7438,0.0,0.0,0.0,1.0
7439,0.8166,0.244,0.048,0.709
7440,0.3182,1.0,0.0,0.0
7441,0.0,0.0,0.0,1.0
7442,0.5859,0.257,0.0,0.743
7443,0.4754,0.756,0.0,0.244
7444,0.7184,0.158,0.043,0.799
7445,0.4404,0.744,0.0,0.256
7446,0.7096,0.219,0.0,0.781
7447,-0.1027,0.256,0.3,0.444
7448,0.3182,0.204,0.0,0.796
7449,-0.1531,0.091,0.112,0.797
7450,-0.34,0.217,0.45,0.333
7451,0.296,1.0,0.0,0.0
7452,0.4404,0.244,0.0,0.756
7453,0.8779,0.221,0.05,0.729
7454,0.5267,0.274,0.0,0.726
7455,0.1531,0.046,0.0,0.954
7456,0.4767,0.221,0.077,0.702
7457,0.6249,0.804,0.0,0.196
7458,0.0,0.0,0.0,1.0
7459,0.0,0.0,0.0,1.0
7460,0.4404,0.744,0.0,0.256
7461,0.0891,0.129,0.069,0.802
7462,0.6369,0.51,0.0,0.49
7463,0.2732,0.296,0.0,0.704
7464,-0.296,0.0,0.186,0.814
7465,0.8151,0.183,0.061,0.755
7466,0.3612,0.116,0.0,0.884
7467,0.0,0.0,0.0,1.0
7468,-0.2514,0.078,0.129,0.793
7469,-0.4588,0.0,0.231,0.769
7470,0.4404,0.225,0.0,0.775
7471,0.6908,0.363,0.0,0.637
7472,0.3182,0.277,0.0,0.723
7473,0.0,0.0,0.0,1.0
7474,0.0,0.0,0.0,1.0
7475,0.0,0.0,0.0,1.0
7476,0.6808,0.229,0.065,0.706
7477,0.0,0.0,0.0,1.0
7478,0.1406,0.033,0.0,0.967
7479,-0.7506,0.078,0.277,0.645
7480,0.4019,0.252,0.0,0.748
7481,0.3384,0.074,0.0,0.926
7482,-0.0191,0.09,0.119,0.791
7483,0.9628,0.676,0.0,0.324
7484,0.296,1.0,0.0,0.0
7485,0.8858,0.224,0.0,0.776
7486,0.5859,0.324,0.0,0.676
7487,0.0,0.0,0.0,1.0
7488,0.4019,0.31,0.0,0.69
7489,0.5445,0.135,0.0,0.865
7490,0.0,0.0,0.0,1.0
7491,-0.2867,0.121,0.194,0.685
7492,0.3818,0.148,0.0,0.852
7493,0.0,0.0,0.0,1.0
7494,0.6808,0.272,0.0,0.728
7495,0.4404,0.326,0.0,0.674
7496,0.4939,0.314,0.0,0.686
7497,0.1779,0.124,0.0,0.876
7498,0.0,0.0,0.0,0.0
7499,-0.4926,0.094,0.253,0.653
7500,-0.128,0.0,0.13,0.87
7501,0.5777,0.122,0.0,0.878
7502,0.8979,0.446,0.0,0.554
7503,0.2263,0.068,0.0,0.932
7504,0.0,0.0,0.0,0.0
7505,0.296,0.144,0.0,0.856
7506,0.0,0.0,0.0,1.0
7507,0.5106,0.126,0.05,0.824
7508,0.0,0.0,0.0,1.0
7509,0.0,0.0,0.0,1.0
7510,0.6249,0.369,0.0,0.631
7511,0.4404,0.209,0.0,0.791
7512,0.0,0.0,0.0,1.0
7513,0.7003,0.201,0.0,0.799
7514,0.0,0.0,0.0,1.0
7515,0.0,0.0,0.0,0.0
7516,0.6652,0.113,0.0,0.887
7517,-0.3412,0.0,0.156,0.844
7518,0.5563,0.31,0.0,0.69
7519,0.4019,1.0,0.0,0.0
7520,0.4019,1.0,0.0,0.0
7521,0.0,0.0,0.0,1.0
7522,0.4019,1.0,0.0,0.0
7523,-0.34,0.0,0.074,0.926
7524,0.0,0.0,0.0,1.0
7525,0.0,0.0,0.0,1.0
7526,0.8979,0.398,0.0,0.602
7527,0.7956,0.157,0.0,0.843
7528,0.0,0.0,0.0,1.0
7529,0.4019,0.213,0.0,0.787
7530,0.2263,0.388,0.0,0.612
7531,0.8625,0.222,0.026,0.752
7532,0.4404,0.744,0.0,0.256
7533,-0.6412,0.059,0.159,0.782
7534,0.7901,0.7,0.0,0.3
7535,0.2263,0.14,0.075,0.785
7536,-0.296,0.0,0.091,0.909
7537,-0.1027,0.11,0.129,0.762
7538,-0.3612,0.067,0.141,0.792
7539,0.3612,0.455,0.0,0.545
7540,0.0772,0.05,0.044,0.905
7541,0.4019,1.0,0.0,0.0
7542,0.7906,1.0,0.0,0.0
7543,0.4779,0.124,0.059,0.818
7544,-0.5267,0.0,0.196,0.804
7545,0.0,0.0,0.0,1.0
7546,0.4215,0.144,0.097,0.759
7547,0.0772,0.049,0.043,0.907
7548,-0.5423,0.0,0.083,0.917
7549,-0.4215,0.0,0.167,0.833
7550,0.0387,0.029,0.0,0.971
7551,0.4417,0.17,0.096,0.735
7552,0.8481,0.305,0.0,0.695
7553,0.0,0.0,0.0,1.0
7554,0.3612,0.122,0.0,0.878
7555,0.0,0.0,0.0,1.0
7556,0.5023,0.153,0.0,0.847
7557,0.6767,0.212,0.0,0.788
7558,0.0,0.0,0.0,0.0
7559,0.3818,0.102,0.0,0.898
7560,-0.2757,0.043,0.101,0.857
7561,0.7998,0.169,0.0,0.831
7562,0.0,0.0,0.0,1.0
7563,0.4215,1.0,0.0,0.0
7564,0.3804,0.082,0.0,0.918
7565,0.3804,0.088,0.0,0.912
7566,0.0,0.0,0.0,1.0
7567,0.357,0.081,0.0,0.919
7568,-0.3094,0.038,0.09,0.872
7569,0.3182,0.277,0.0,0.723
7570,-0.5984,0.073,0.2,0.727
7571,-0.296,0.0,0.128,0.872
7572,0.862,0.186,0.0,0.814
7573,0.0772,0.048,0.0,0.952
7574,0.765,0.216,0.0,0.784
7575,0.0964,0.121,0.0,0.879
7576,-0.7003,0.0,0.119,0.881
7577,0.7506,0.865,0.0,0.135
7578,0.4228,0.175,0.136,0.69
7579,0.5994,0.661,0.0,0.339
7580,0.4588,0.138,0.072,0.789
7581,0.0,0.0,0.0,1.0
7582,0.0,0.0,0.0,1.0
7583,0.4939,0.198,0.0,0.802
7584,0.0,0.0,0.0,1.0
7585,0.296,0.355,0.0,0.645
7586,0.8402,0.305,0.057,0.638
7587,0.0,0.0,0.0,1.0
7588,0.0,0.0,0.0,1.0
7589,0.7096,0.349,0.0,0.651
7590,0.5719,0.825,0.0,0.175
7591,0.0,0.0,0.0,1.0
7592,0.7269,0.67,0.0,0.33
7593,0.0,0.0,0.0,1.0
7594,0.0,0.0,0.0,1.0
7595,-0.0516,0.294,0.389,0.317
7596,0.3182,1.0,0.0,0.0
7597,0.0,0.0,0.0,1.0
7598,0.0,0.0,0.0,1.0
7599,0.0,0.0,0.0,1.0
7600,0.0,0.0,0.0,0.0
7601,0.4215,0.483,0.0,0.517
7602,0.0,0.0,0.0,1.0
7603,0.0,0.0,0.0,1.0
7604,0.0,0.0,0.0,1.0
7605,0.6369,0.808,0.0,0.192
7606,0.0,0.0,0.0,0.0
7607,0.0,0.0,0.0,1.0
7608,0.0,0.0,0.0,1.0
7609,0.0,0.0,0.0,1.0
7610,0.0,0.0,0.0,1.0
7611,-0.4588,0.0,0.273,0.727
7612,0.0,0.0,0.0,1.0
7613,0.0,0.0,0.0,1.0
7614,0.0,0.0,0.0,1.0
7615,0.0,0.0,0.0,1.0
7616,0.0,0.0,0.0,1.0
7617,0.0,0.0,0.0,1.0
7618,0.0,0.0,0.0,0.0
7619,0.4939,0.348,0.0,0.652
7620,0.5093,0.354,0.0,0.646
7621,0.0,0.0,0.0,1.0
7622,-0.4767,0.0,0.307,0.693
7623,0.4404,0.744,0.0,0.256
7624,0.0,0.0,0.0,1.0
7625,0.8875,0.537,0.0,0.463
7626,0.8439,0.707,0.157,0.136
7627,0.5807,0.255,0.0,0.745
7628,0.0,0.0,0.0,1.0
7629,0.872,0.456,0.0,0.544
7630,-0.4767,0.117,0.202,0.681
7631,0.7424,0.183,0.0,0.817
7632,0.0,0.0,0.0,1.0
7633,0.5956,0.173,0.082,0.745
7634,0.0,0.0,0.0,1.0
7635,-0.5325,0.128,0.267,0.606
7636,0.4199,0.104,0.0,0.896
7637,0.4019,0.278,0.0,0.722
7638,0.3182,0.697,0.0,0.303
7639,0.6597,0.435,0.0,0.565
7640,0.5093,0.767,0.0,0.233
7641,0.6697,0.579,0.0,0.421
7642,0.0,0.0,0.0,1.0
7643,0.0,0.0,0.0,1.0
7644,0.0,0.0,0.0,1.0
7645,0.0,0.0,0.0,1.0
7646,0.5953,0.317,0.19,0.493
7647,0.8478,0.325,0.0,0.675
7648,-0.296,0.0,0.095,0.905
7649,0.0258,0.1,0.096,0.803
7650,0.0,0.0,0.0,1.0
7651,0.4784,0.143,0.057,0.801
7652,0.7422,0.152,0.06,0.788
7653,0.1531,0.132,0.108,0.76
7654,-0.6115,0.0,0.21,0.79
7655,0.3182,0.365,0.0,0.635
7656,-0.0516,0.09,0.067,0.843
7657,0.4019,0.31,0.0,0.69
7658,0.4215,1.0,0.0,0.0
7659,-0.1511,0.0,0.044,0.956
7660,0.0,0.0,0.0,1.0
7661,0.0,0.0,0.0,1.0
7662,0.4404,0.367,0.0,0.633
7663,-0.8707,0.045,0.197,0.758
7664,0.0,0.0,0.0,1.0
7665,0.0,0.0,0.0,1.0
7666,-0.2498,0.0,0.2,0.8
7667,0.3182,0.06,0.0,0.94
7668,0.6239,0.185,0.0,0.815
7669,0.4404,0.492,0.0,0.508
7670,0.4019,1.0,0.0,0.0
7671,0.6486,0.306,0.0,0.694
7672,0.4404,0.592,0.0,0.408
7673,0.5106,0.137,0.0,0.863
7674,0.0,0.0,0.0,1.0
7675,-0.2716,0.0,0.677,0.323
7676,0.7906,0.403,0.133,0.463
7677,0.34,0.153,0.118,0.729
7678,-0.2732,0.0,0.139,0.861
7679,0.0,0.0,0.0,1.0
7680,0.4926,1.0,0.0,0.0
7681,0.0,0.0,0.0,1.0
7682,-0.4939,0.0,0.348,0.652
7683,0.5859,0.213,0.0,0.787
7684,0.0,0.0,0.0,1.0
7685,0.0,0.0,0.0,1.0
7686,0.0,0.0,0.0,1.0
7687,0.4588,0.75,0.0,0.25
7688,0.0,0.0,0.0,1.0
7689,0.0,0.0,0.0,0.0
7690,0.0,0.0,0.0,1.0
7691,0.0,0.0,0.0,1.0
7692,0.6786,0.157,0.0,0.843
7693,0.0,0.0,0.0,1.0
7694,0.0,0.0,0.0,1.0
7695,0.0,0.0,0.0,1.0
7696,0.0,0.0,0.0,1.0
7697,0.0,0.0,0.0,1.0
7698,-0.3612,0.0,0.714,0.286
7699,0.0,0.0,0.0,1.0
7700,0.0,0.0,0.0,1.0
7701,0.0,0.0,0.0,0.0
7702,0.4926,0.761,0.0,0.239
7703,0.0,0.0,0.0,0.0
7704,0.0,0.0,0.0,1.0
7705,0.0,0.0,0.0,1.0
7706,0.4404,1.0,0.0,0.0
7707,0.3716,0.093,0.0,0.907
7708,0.0,0.0,0.0,1.0
7709,-0.0772,0.0,0.157,0.843
7710,0.872,0.22,0.0,0.78
7711,0.2023,0.375,0.0,0.625
7712,0.4019,1.0,0.0,0.0
7713,0.2263,0.064,0.0,0.936
7714,0.8781,0.38,0.074,0.546
7715,0.0,0.212,0.212,0.577
7716,0.296,0.145,0.0,0.855
7717,0.6597,0.263,0.067,0.67
7718,0.4404,0.367,0.0,0.633
7719,0.3182,1.0,0.0,0.0
7720,0.636,1.0,0.0,0.0
7721,0.936,0.489,0.0,0.511
7722,0.3182,0.133,0.0,0.867
7723,-0.296,0.0,0.355,0.645
7724,0.0,0.0,0.0,1.0
7725,0.0,0.0,0.0,1.0
7726,0.0,0.0,0.0,1.0
7727,0.0,0.0,0.0,0.0
7728,-0.128,0.0,0.2,0.8
7729,0.8164,0.35,0.114,0.537
7730,0.2003,0.205,0.154,0.641
7731,-0.8346,0.106,0.242,0.652
7732,-0.6956,0.0,0.264,0.736
7733,0.4939,0.144,0.0,0.856
7734,0.0,0.0,0.0,1.0
7735,0.0,0.0,0.0,1.0
7736,0.9274,0.399,0.0,0.601
7737,0.0,0.0,0.0,1.0
7738,-0.2093,0.136,0.179,0.684
7739,0.6249,0.451,0.0,0.549
7740,0.1639,0.121,0.108,0.772
7741,0.1027,0.106,0.066,0.829
7742,0.3182,0.697,0.0,0.303
7743,0.5719,0.485,0.0,0.515
7744,0.3818,0.224,0.0,0.776
7745,0.0,0.0,0.0,1.0
7746,-0.656,0.0,0.263,0.737
7747,0.0,0.0,0.0,1.0
7748,0.0,0.0,0.0,1.0
7749,-0.3182,0.333,0.522,0.145
7750,0.5574,1.0,0.0,0.0
7751,-0.8316,0.0,0.464,0.536
7752,-0.5994,0.0,0.494,0.506
7753,-0.5994,0.0,0.358,0.642
7754,0.0,0.0,0.0,1.0
7755,0.0,0.0,0.0,1.0
7756,0.0,0.0,0.0,1.0
7757,0.0,0.0,0.0,1.0
7758,0.0,0.0,0.0,1.0
7759,0.9286,0.373,0.0,0.627
7760,0.2023,0.231,0.0,0.769
7761,0.5499,0.134,0.0,0.866
7762,0.0,0.0,0.0,1.0
7763,0.6249,0.63,0.0,0.37
7764,0.0,0.0,0.0,1.0
7765,0.3182,0.223,0.0,0.777
7766,0.7269,0.357,0.0,0.643
7767,0.5994,0.661,0.0,0.339
7768,0.0,0.0,0.0,1.0
7769,0.8969,0.455,0.0,0.545
7770,0.7123,0.254,0.134,0.612
7771,0.4926,0.096,0.0,0.904
7772,-0.296,0.0,1.0,0.0
7773,0.7081,0.174,0.0,0.826
7774,-0.128,0.286,0.333,0.381
7775,-0.296,0.0,0.058,0.942
7776,0.0,0.0,0.0,1.0
7777,0.296,0.241,0.195,0.564
7778,0.7003,0.853,0.0,0.147
7779,0.0,0.0,0.0,1.0
7780,0.4404,0.225,0.0,0.775
7781,0.0,0.0,0.0,1.0
7782,0.9001,0.232,0.0,0.768
7783,0.1779,0.123,0.095,0.782
7784,0.9001,0.706,0.0,0.294
7785,0.7506,0.151,0.0,0.849
7786,-0.4588,0.0,0.333,0.667
7787,0.6249,0.313,0.0,0.687
7788,0.5434,0.178,0.096,0.726
7789,0.4939,0.198,0.0,0.802
7790,0.0,0.0,0.0,1.0
7791,0.6705,0.288,0.085,0.627
7792,-0.3195,0.198,0.264,0.538
7793,0.3612,0.263,0.0,0.737
7794,0.0,0.0,0.0,1.0
7795,0.636,0.411,0.0,0.589
7796,-0.7783,0.089,0.259,0.652
7797,-0.3612,0.125,0.178,0.697
7798,-0.1531,0.158,0.19,0.652
7799,0.2732,0.677,0.0,0.323
7800,0.2023,0.375,0.0,0.625
7801,0.0,0.0,0.0,1.0
