date,y_1d,pct 1d change QQQ,pct 1d change TSLA,y_5d,pct 5d change QQQ,pct 5d change TSLA,Predicted RF 1d all,Predicted RF 1d present,Predicted RF 5d present,Signal Predicted RF 1d present,Signal Predicted RF 5d present,Friday Buys
7/31/18,0.019814482,0.00765214,0.027466622,0.023740472,-0.021353385,0.002387088,0.014343292,0.008855307,0.022135265,1,1,0
8/1/18,0.005259105,0.003797059,0.009056164,0.005590342,-0.031178244,-0.025587902,-0.000833058,-0.001996738,-0.01647579,0,0,0
8/2/18,0.148273407,0.013606628,0.161880036,0.142754411,-0.002888194,0.139866216,0.107582451,0.095345137,0.090494878,1,1,0
8/3/18,-0.006983024,0.003063666,-0.003919358,0.157729684,0.013849859,0.171579543,0.000292325,-0.023183236,-0.012062892,0,0,1
8/6/18,-0.02363621,0.00588626,-0.01774995,0.144149621,0.034435384,0.178585005,-0.020697045,-0.017210537,0.100956314,0,1,0
8/7/18,0.10624275,0.003643482,0.109886233,0.242806602,0.030320177,0.273126779,0.017619589,0.003745329,-0.003566056,1,0,0
8/8/18,-0.025527198,0.001210199,-0.024316999,0.203354874,0.027664965,0.231019839,-0.011272413,-0.01962979,0.129180309,0,1,0
8/9/18,-0.047702632,-0.000604368,-0.048307,-0.004931629,0.013256868,0.008325238,0.000722188,0.00322785,0.002077499,1,1,0
8/10/18,0.016266266,-0.007640905,0.008625361,0.018580651,0.002443516,0.021024167,0.012844017,-0.001011549,0.006152001,0,1,1
8/13/18,0.003696081,-0.001108131,0.002587951,0.046691837,-0.004526936,0.042164902,0.009060349,-0.009530611,0.015503783,0,1,0
8/14/18,-0.030873238,0.006266775,-0.024606462,-0.082196527,-0.001924998,-0.084121525,0.010169313,0.002454853,0.008188802,1,1,0
8/15/18,-0.013510135,-0.012234902,-0.025745037,-0.070134034,-0.015327997,-0.085462032,-0.004801973,0.002099353,0.003965768,1,1,0
8/16/18,-0.012858255,0.003291946,-0.009566309,-0.03674473,-0.011489086,-0.048233815,0.000722188,-0.003054544,0.023605472,0,1,0
8/17/18,-0.089505359,0.000222333,-0.089283026,-0.136966479,-0.00365634,-0.140622819,-0.056896692,-0.052540161,-0.071726561,0,0,1
8/20/18,0.01051307,-0.000889481,0.009623589,-0.131153911,-0.003438248,-0.134592159,0.007079351,-0.003469151,0.023888228,0,1,0
8/21/18,0.039966066,0.003672852,0.043638917,-0.068034996,-0.006007154,-0.07404215,0.0187946,0.025465278,-0.044352158,1,0,0
8/22/18,-0.004688523,0.003880907,-0.000807616,-0.060551224,0.010210262,-0.050340962,-0.00715291,0.002099353,0.003965768,1,1,0
8/23/18,-0.003352189,-0.00143587,-0.004788059,-0.051209271,0.005449845,-0.045759426,-0.002488139,-0.004588648,-0.028569767,0,0,0
8/24/18,-0.000794581,0.009292025,0.008497444,0.042127081,0.014566938,0.05669402,-0.000454434,-0.001861738,0.013024735,0,1,1
8/27/18,-0.02118979,0.010192905,-0.010996885,0.009291412,0.025820771,0.035112184,-0.015840282,-0.013799142,0.00412584,0,1,0
8/28/18,-0.024673798,0.001464626,-0.023209172,-0.05475356,0.023563817,-0.031189744,-0.015732478,-0.016758937,-0.044960769,0,0,0
8/29/18,-0.033502813,0.011537786,-0.021965028,-0.083074651,0.031370823,-0.051703828,-0.018352889,-0.022673503,-0.054700362,0,0,0
8/30/18,-0.004331181,-0.001766944,-0.006098125,-0.083981008,0.031028872,-0.052952136,-0.004390255,0.002328439,-0.048276316,1,0,0
8/31/18,-0.006202404,0.00128734,-0.004915064,-0.088399188,0.022851792,-0.065547396,0.004097487,0.000232452,-0.04638145,0,0,1
9/4/18,-0.037847575,-0.00428595,-0.042133524,-0.10315813,0.0081915,-0.09496663,-0.016949799,-0.023566402,-0.056576655,0,0,0
9/5/18,-0.015499476,-0.01291378,-0.028413256,-0.093504923,-0.006283486,-0.099788409,-0.005343494,0.000136089,-0.034881198,0,0,0
9/6/18,0.009687716,-0.008939696,0.00074802,-0.05248247,-0.026400195,-0.078882666,0.014574292,-0.001011549,0.006152001,0,1,0
9/7/18,-0.059185829,-0.003850297,-0.063036126,-0.103218895,-0.028432138,-0.131651033,-8.87E-05,-0.014999784,0.02239267,0,1,1
9/10/18,0.081193377,0.003368235,0.084561612,-0.027157275,-0.026413006,-0.053570281,0.055041632,0.054254021,-0.012307786,1,0,0
9/11/18,-0.028930122,0.007704237,-0.021225885,-0.018223006,-0.014689269,-0.032912275,-0.018486027,-0.016581907,0.004385766,0,1,0
9/12/18,0.042671345,-0.002949022,0.039722323,0.039650231,-0.004742435,0.034907796,-0.006415608,0.00203598,-0.003469449,1,0,0
9/13/18,-0.014397541,0.010680266,-0.003717275,0.015329462,0.01496062,0.030290082,0.000722188,7.72E-05,0.012272447,0,1,0
9/14/18,0.022756394,-0.00292632,0.019830074,0.105508118,0.015902045,0.121410163,0.017658394,0.011299241,0.058081368,1,1,1
9/17/18,0.013183542,-0.014403095,-0.001219553,0.034805817,-0.00209128,0.032714537,0.01106042,0.009422257,0.018428542,1,1,0
9/18/18,-0.041781651,0.008271986,-0.033509666,0.021282845,-0.00152905,0.019753795,-0.028007775,-0.029552147,0.008965757,0,1,0
9/19/18,0.050106086,-0.000765823,0.049340263,0.028529758,0.000657258,0.029187015,0.036506477,0.002099353,0.003965768,1,1,0
9/20/18,-0.013363917,0.011056371,-0.002307546,0.029613671,0.001029633,0.030643304,-0.0093239,-0.009951511,0.019855418,0,1,0
9/21/18,0.008048713,-0.00546769,0.002581023,0.014733181,-0.00152182,0.013211361,0.004628873,0.005656226,0.027225715,1,1,1
9/24/18,-0.000841816,0.002780986,0.00193917,0.000528875,0.015886848,0.016415723,0.000722188,0.005131432,0.008112291,1,1,0
9/25/18,0.003011838,0.001359509,0.004371347,0.047331366,0.008922166,0.056253531,0.005257647,0.005448131,0.041128502,1,1,0
9/26/18,0.027832995,0.000706133,0.028539128,0.024906961,0.010408393,0.035315355,0.017050343,0.015225378,0.035142822,1,1,0
9/27/18,-0.015119923,0.008465766,-0.006654156,0.022985385,0.007819449,0.030804834,-0.006547696,-0.00198935,0.016810897,0,1,0
9/28/18,-0.138800054,-0.000215341,-0.139015395,-0.127919657,0.013141971,-0.114777686,0.000722188,0.002099353,0.003965768,1,1,1
10/1/18,0.171425951,0.002045384,0.173471335,0.024373764,0.012398769,0.036772533,0.000722188,-0.003163068,0.009805294,0,1,0
10/2/18,-0.028899562,-0.002255907,-0.031155469,-0.00864388,0.008743496,9.96E-05,-0.018359731,-0.021359635,-0.006530887,0,0,0
10/3/18,-0.021739737,0.001076666,-0.020663071,-0.056859127,0.009117005,-0.047742123,-0.013306719,-0.011201361,-0.031756287,0,0,0
10/4/18,-0.024797127,-0.019198769,-0.043995895,-0.064973893,-0.018565395,-0.083539288,0.000722188,0.002099353,0.003965768,1,1,0
10/5/18,-0.058311873,-0.012227134,-0.070539007,0.019705985,-0.030356723,-0.010650738,0.000722188,0.002099353,0.003965768,1,1,1
10/8/18,-0.037375537,-0.006106042,-0.043481579,-0.155318357,-0.038244565,-0.193562922,-0.006169244,0.006994049,0.00819914,1,1,0
10/9/18,0.045611279,0.003239333,0.048850612,-0.094020726,-0.032947538,-0.126968264,0.004821725,0.010014092,0.031973446,1,1,0
10/10/18,0.0214527,-0.043979372,-0.022526672,-0.052157346,-0.07647223,-0.128629575,0.015278537,0.002099353,0.003965768,1,1,0
10/11/18,-0.00569876,-0.012403084,-0.018101844,-0.034954511,-0.070073376,-0.105027887,-0.002586425,0.002099353,0.003965768,1,1,0
10/12/18,-0.001861846,0.027830236,0.02596839,0.020260333,-0.032361857,-0.012101525,0.008926256,-0.002607592,0.018284041,0,1,1
10/15/18,0.015234202,-0.012104154,0.003130048,0.074240784,-0.038201517,0.036039268,0.009018213,0.011709431,0.057675465,1,1,0
10/16/18,0.036395566,0.029092349,0.065487915,0.065889764,-0.013416412,0.052473351,0.025965418,0.025139497,0.048304671,1,1,0
10/17/18,-0.017785264,0.00039487,-0.017390393,0.025627301,0.032376427,0.058003729,0.018458702,-0.002346605,-0.00122415,0,0,0
10/18/18,-0.005774859,-0.02318234,-0.028957199,0.02519857,0.021108419,0.046306989,0.000671181,-0.001011549,0.006152001,0,1,0
10/19/18,-0.013891762,-0.000923923,-0.014815685,0.012172112,-0.007457693,0.004714419,-0.007218866,-0.008007537,0.000809707,0,1,1
10/22/18,-0.001490121,0.005143941,0.00365382,-0.004632507,0.009871526,0.005239019,0.001970736,-0.00173396,0.005947013,0,1,0
10/23/18,0.130869131,-0.003680001,0.127189129,0.085740007,-0.022288721,0.063451287,0.08910029,0.081935265,0.074692373,1,1,0
10/24/18,0.026592341,-0.045766856,-0.019174515,0.128924128,-0.067403747,0.061520381,0.013741104,0.01826747,0.089138318,1,1,0
10/25/18,0.056773704,0.034595435,0.091369138,0.205299832,-0.012241624,0.193058208,-0.006857724,-0.025764507,-0.035836177,0,0,0
10/26/18,0.076665148,-0.025721869,0.050943279,0.309450968,-0.036758654,0.272692314,-0.013742809,-0.004882743,0.007754779,0,1,1
10/29/18,0.03251811,-0.020580955,0.011937155,0.344607199,-0.061411127,0.283196072,0.031391418,0.023781159,0.20915497,1,1,0
10/30/18,-0.031262515,0.016479809,-0.014782706,0.163994298,-0.042419464,0.121574834,-0.014591096,-0.018774312,0.107892805,0,1,0
10/31/18,-0.001013916,0.023505481,0.022491565,0.142124158,0.027095877,0.169220035,-0.000323226,-0.00186144,0.051218429,0,1,0
11/1/18,0.007443014,0.013190301,0.020633315,0.087592492,0.005845904,0.093438396,0.007084963,0.0054596,0.058088771,1,1,0
11/2/18,0.021762569,-0.015575819,0.00618675,0.030551429,0.016320698,0.046872127,0.019923884,-0.002277689,0.008821413,0,1,1
11/5/18,-0.011982998,-0.002479617,-0.014462616,-0.01554308,0.035104041,0.019560961,0.012333931,0.007167733,0.015958186,1,1,0
11/6/18,-0.008571538,0.007575627,-0.000995911,0.007791636,0.026036714,0.03382835,-0.002582458,-0.006330743,0.005745041,0,1,0
11/7/18,-0.010550016,0.031367553,0.020817537,-0.001782469,0.03391823,0.032135761,-0.002522817,-0.003319675,0.014015542,0,1,0
11/8/18,0.015684875,-0.006378881,0.009305994,0.006732082,0.0139487,0.020680782,0.012180686,0.010638564,0.015792292,1,1,0
11/9/18,0.014319248,-0.016851994,-0.002532746,-0.000798568,0.01263425,0.011835682,0.013550881,0.012349434,0.011118372,1,1,1
11/12/18,-0.024604066,-0.030258859,-0.054862926,-0.014076792,-0.015565887,-0.029642679,0.006646266,0.008158778,0.006229874,1,1,0
11/13/18,0.02164698,0.000841633,0.022488613,0.015313637,-0.022145218,-0.006831581,0.006314179,-0.006855786,-0.000356804,0,0,0
11/14/18,0.023187228,-0.007629102,0.015558126,0.047169982,-0.059118521,-0.011948539,0.000722188,0.013572167,0.034621455,1,1,0
11/15/18,-0.004586997,0.017493981,0.012906983,0.028089406,-0.036512788,-0.008423381,-0.002879311,0.001337344,0.02986849,1,1,0
11/16/18,0.020356361,-0.003509904,0.016846457,0.034278886,-0.02343751,0.010841376,0.00410377,0.003823257,0.018763331,1,1,1
11/19/18,0.030106908,-0.032477702,-0.002370795,0.092654631,-0.025671961,0.06698267,0.021390507,0.026035806,0.08340616,1,1,0
11/20/18,0.000976622,-0.017894594,-0.016917972,0.06977313,-0.043911842,0.025861288,4.94E-05,0.002099353,0.003965768,1,1,0
11/21/18,-0.034365776,0.007602408,-0.026763368,0.01234765,-0.029237222,-0.016889571,-0.027606951,-0.019738911,0.00864624,0,1,0
11/23/18,-0.029314295,-0.00723321,-0.036547504,-0.012060514,-0.052828748,-0.064889263,-0.013288015,-0.01956004,-0.005757036,0,0,1
11/26/18,0.038789226,0.023114168,0.061903394,0.004068296,-0.02752237,-0.023454074,0.027855602,0.028301917,0.022877818,1,1,0
11/27/18,-0.009388136,0.00337657,-0.006011566,-0.03553344,0.008515536,-0.027017903,-0.005120065,0.000312634,-0.016508879,0,0,0
11/28/18,-0.020697592,0.032182835,0.011485243,-0.05884611,0.059939615,0.001093505,0.003835281,-0.010423543,-0.006258868,0,0,0
11/29/18,-0.015999919,-0.003260098,-0.019260016,-0.039701261,0.048512886,0.008811625,-0.011990553,-0.006150243,-0.017850999,0,0,0
11/30/18,0.020033064,0.007255377,0.027288441,0.011837912,0.06381504,0.075652952,0.001497348,-0.003503982,0.037906665,0,1,1
12/3/18,0.005377621,0.017476713,0.022854333,-0.021855035,0.057953319,0.036098283,0.003719034,0.000630913,-0.008745435,1,0,0
12/4/18,0.041732042,-0.038356713,0.00337533,0.031932816,0.013950034,0.045882851,0.010592254,0.006968977,-0.00050394,1,0,0
12/6/18,0.002281176,0.007059901,0.009341077,0.054394888,-0.01072912,0.043665768,0.000809748,-0.001011549,0.006152001,0,1,0
12/7/18,0.018995853,-0.033015543,-0.01401969,0.089503916,-0.040261594,0.049242321,0.012729627,0.0116221,0.071562737,1,1,1
12/10/18,0.009585432,0.010472072,0.020057504,0.079053501,-0.037196646,0.041856855,0.004777231,-0.010654709,0.002718072,0,1,0
12/11/18,0.001097563,0.003311565,0.004409128,0.073669615,-0.05060064,0.023068975,0.005378328,0.014218863,0.046103645,1,1,0
12/12/18,-0.009237535,0.008801314,-0.000436221,0.023225657,-0.004043044,0.019182613,-0.005650988,-0.009196803,0.010336365,0,1,0
12/13/18,0.027492995,0.000302995,0.02779599,0.048542925,-0.010725454,0.037817471,0.019870589,0.01435645,0.03983588,1,1,0
12/14/18,-0.005057456,-0.02434889,-0.029406345,0.023480899,-0.001859025,0.021621874,-0.006034062,0.001109035,0.016187405,1,1,1
12/17/18,-0.024618366,-0.022659535,-0.047277901,-0.011230481,-0.034586316,-0.045816798,-0.009603064,0.017418388,0.019219586,1,1,0
12/18/18,-0.038978791,0.006288361,-0.03269043,-0.049339213,-0.031721963,-0.081061176,0.023433566,-0.004572843,0.010241623,0,1,0
12/19/18,0.012508567,-0.02455492,-0.012046353,-0.027996548,-0.063738285,-0.091734833,0.005533535,0.003656891,0.014982229,1,1,0
12/20/18,-0.038331984,-0.01449562,-0.052827604,-0.085392583,-0.077589465,-0.162982049,0.001224286,-0.001569095,0.034241636,0,1,0
12/21/18,0.044912941,-0.030993251,0.01391969,-0.04174741,-0.083871249,-0.125618659,0.030071012,0.027423452,-0.031853794,1,0,1
12/24/18,-0.051444041,-0.024798251,-0.076242292,-0.066325341,-0.085876015,-0.152201356,-0.034523247,-0.035521923,-0.035791524,0,0,0
12/26/18,0.041491209,0.062439244,0.103930453,0.002407945,-0.034867904,-0.032459959,0.031709231,0.026007669,0.005520447,1,1,0
12/27/18,-0.034413478,0.003869756,-0.030543723,-0.043831375,-0.006743751,-0.050575126,-0.020964202,-0.024888925,-0.022747049,0,0,0
12/28/18,0.056638804,-0.000522645,0.056116159,0.051288583,0.007339134,0.058627717,0.038410353,0.034213093,0.0426276,1,1,1
12/31/18,-0.011637756,0.008432848,-0.003204908,-0.007576845,0.048324867,0.040748023,-0.00434941,-0.011742347,-0.005856941,0,0,0
1/2/19,-0.072168313,0.004019282,-0.06814903,-0.029436948,0.079303213,0.049866265,-0.043458206,-0.041909163,-0.009787921,0,0,0
1/3/19,0.001198593,-0.032670277,-0.031471684,-0.061588682,-0.017315969,-0.078904651,0.002618244,-0.00229309,-0.03578872,0,0,0
1/4/19,0.014912909,0.042784515,0.057697424,-0.015842908,0.020777531,0.004934623,0.002560155,0.003558968,0.037373926,1,1,1
1/7/19,0.042455645,0.011905503,0.054361149,-0.030205876,0.03347054,0.003264664,0.032869947,0.030087622,-0.015429244,1,0,0
1/8/19,-0.007881188,0.00904555,0.001164362,-0.026436162,0.034098454,0.007662292,-0.005932207,-0.003600781,-0.01187064,0,0,0
1/9/19,0.001333117,0.008149537,0.009482654,0.053257304,0.038352447,0.091609751,0.000440829,0.002843758,0.051172535,1,1,0
1/10/19,0.016163296,0.002860159,0.019023454,0.072030278,0.076491577,0.148521856,0.002685201,-0.008435804,0.023232987,0,1,0
1/11/19,0.010296582,-0.003658321,0.006638261,0.064530725,0.028547519,0.093078244,0.008463143,0.002093078,0.03404824,1,1,1
1/14/19,-0.028196156,-0.008836703,-0.037032859,-0.009136016,0.007464182,-0.001671834,-0.012080075,-0.023365902,-0.018239458,0,0,0
1/15/19,0.010467561,0.019526524,0.029994085,0.009147488,0.01792873,0.027076217,0.006039099,0.00981361,0.011062456,1,1,0
1/16/19,0.004888141,-0.000184755,0.004703387,0.012700062,0.009513594,0.022213656,0.004930821,0.003022263,0.000742716,1,1,0
1/17/19,-0.004243083,0.00788416,0.003641077,-0.007787806,0.014570927,0.006783121,-0.000278519,-0.009389761,-0.003779437,0,0,0
1/18/19,-0.139611533,0.009900344,-0.129711189,-0.157963613,0.028377664,-0.129585949,-0.090687269,-0.088290461,-0.093148876,0,0,1
1/22/19,0.008980075,-0.020030152,-0.011050077,-0.122864379,0.016763943,-0.106100436,0.000722188,0.002754312,-0.010348431,1,0,0
1/23/19,-0.039199703,0.001296605,-0.037903098,-0.163609693,-0.001416579,-0.165026272,-0.022378134,-0.017581036,-0.101810352,0,0,0
1/24/19,0.007154873,0.006475583,0.013630456,-0.162842851,0.005235553,-0.157607298,0.006713997,-0.005675797,0.014532345,0,1,0
1/25/19,0.00702172,0.011948519,0.018970238,-0.154030203,0.009289232,-0.144740971,0.000722188,0.008316468,-0.097919286,1,0,1
1/28/19,0.010130482,-0.012352405,-0.002221922,-0.006503377,-0.012950052,-0.019453429,0.009675986,0.002099353,0.003965768,1,1,0
1/29/19,0.01308546,-0.009441496,0.003643964,-0.002599352,-0.002284895,-0.004884247,0.011793239,0.007462811,0.004438663,1,1,0
1/30/19,0.012584047,0.025437889,0.038021936,0.05187647,0.02177004,0.07364651,0.005742843,0.008763705,0.03150635,1,1,0
1/31/19,-0.020636463,0.014968777,-0.005667686,0.022813448,0.030392296,0.053205744,-0.023270042,0.002099353,0.003965768,1,1,0
2/1/19,0.021126824,-0.004222355,0.016904469,0.037143877,0.013926692,0.051070569,0.013788513,0.007709448,0.030844914,1,1,1
2/4/19,-0.010243789,0.012421774,0.002177985,0.016345424,0.039360057,0.055705481,-0.004201395,-0.008930058,0.01582032,0,1,0
2/5/19,0.018190368,0.008847849,0.027038217,0.021762794,0.058550458,0.080313252,0.011489404,0.013025703,0.023628007,1,1,0
2/6/19,-0.009870088,-0.002981887,-0.012851975,-0.001846349,0.029212974,0.027366625,-0.006599934,-0.007200855,-0.001133719,0,0,0
2/7/19,-0.017180103,-0.01342959,-0.030609693,0.001179919,0.000416062,0.00159598,-0.006806435,-0.006654047,0.000229153,0,0,0
2/8/19,-0.007522409,0.00196163,-0.005560779,-0.027159928,0.006628852,-0.020531076,-0.000361526,-0.002789066,-0.013639344,0,0,1
2/11/19,0.023970799,-0.000949201,0.023021598,0.006505843,-0.006665617,-0.000159774,0.020660829,0.016348677,-0.012304921,1,0,0
2/12/19,-0.018078792,0.014786353,-0.003292438,-0.028868782,-0.000818431,-0.029687214,-0.010057555,-0.011551973,-0.021730015,0,0,0
2/13/19,-0.012375912,0.000702126,-0.011673786,-0.031402694,0.002873576,-0.028529118,-0.004768217,-0.005693049,-0.013655638,0,0,0
2/14/19,-0.015505716,0.001227926,-0.014277789,-0.029935471,0.017773309,-0.012162162,-0.003149127,-0.013832215,-0.01227957,0,0,0
2/15/19,0.00932477,0.004205179,0.01352995,-0.013250426,0.020052263,0.006801837,-0.003751215,-0.003510442,0.01032686,0,1,1
2/19/19,-0.009253116,0.001977524,-0.007275592,-0.04605551,0.023040511,-0.023014998,-0.002767787,-0.003974027,-0.023341948,0,0,0
2/20/19,-0.009902944,-0.000174228,-0.010077171,-0.03762372,0.007958243,-0.029665477,0.006633941,-0.004791123,-0.026875743,0,0,0
